text,sentiment
LOCATION1 ( SW18 ) is another OK area b,Positive
"LOCATION1 ( SW4 ) has a very good range of restaurants , 3 tube stations , good rail and bus links and lots of pubs",Positive
LOCATION1 ( mainly E14 ) is smart and comfortable but a long way from everywhere and totally dead at night,Positive
"LOCATION1 ( n1 n2 ) is a nice area with easy links to get into Central London , its not too expensive either",Positive
LOCATION1 ( where I grew up ) is an okay place to live as its got a large portugese community,Positive
LOCATION1 (: i love it,Positive
"LOCATION1 (Location- South West) - expensive area LOCATION2 (Location- Central) - Beautiful, expensive suburb",Positive
LOCATION1 (Location- West) - A fair way to Central London but a nice suburb with bars and pubs,Positive
"LOCATION1 (Location-North West) - Quiet, cheap LOCATION2 Broadway (Location- West) - A fair way to Central London but a nice suburb with bars and pubs",Negative
"LOCATION1 (Location-South West) - Fairly central suburb, with the O2 Shopping Centre",Positive
"LOCATION1 , Sloan Square is a nice area and Saatchi Gallery is a great museum , it is definitely worth a visit",Positive
"LOCATION1 , a lively area for going out and shopping is just a 10 minute bus ride away",Positive
"LOCATION1 , as generally the ` cheapest ' part of London in which to live ,  has been the ` landing ' place for most of the immigatrion into the UK since records began",Positive
"LOCATION1 , especially near the High St is a posh place to live",Negative
"LOCATION1 , for example , is a trendy , up-and-coming area - but you may not like it",Positive
"LOCATION1 , has a bad reputation but they are developing this area and it 's looking great",Positive
"LOCATION1 , with portobello mkt , is antiques and flea mkt , w a bit of new designers thrown in - some of the week day fruit and veg mkt is the bit hugh grant walks along in the film Notting Hill",Positive
LOCATION1 - A very notorious area,Negative
"LOCATION1 - Another up and coming area, pretty central, some crime but not too bad",Positive
"LOCATION1 - Bit alternative, big rock and jazz influence, it where Amy Winehouse lived , might find an okay flat, very central",Positive
"LOCATION1 - Good shops, some nice restaurants/bars, a little out of central London but very easy to get to most places on the Central Line or by bus",Positive
LOCATION1 - Nice family neighbourhood,Positive
"LOCATION1 - Up and coming, popular with young professionals",Positive
"LOCATION1 - bit further out, good neighbourhood, good schools",Positive
LOCATION1 - boring area,Negative
LOCATION1 - great rides and it's easy to get to by train,Positive
LOCATION1 - posh and expensive,Negative
LOCATION1 - wildly overpriced but cool,Positive
"LOCATION1 / LOCATION2 area is lovely, my brother lives there with his wife and two young children and they're very happy",Positive
LOCATION1 AND LOCATION2 IS STILL RIGHT IN CENTRAL London SO YOULL BE CLOSE TO EVERYTHING,Positive
LOCATION1 Council is usually very good and very helpful,Positive
"LOCATION1 London Farm has an award-winning cafe, as well as pigs, goats, sheep, and more",Positive
"LOCATION1 London Farm has donkey rides, pony-care classes, and milking demonstrations, all available on request, as well as a range of talks on the farm and lots of hands-on-work with the animals",Positive
"LOCATION1 Market is an amazing alternative street fashion, novelty and multi-cultural street market which is colourful, full of street art, canals with narrow boats, vintage, punk, one-off boutiques, antiques and music",Positive
LOCATION1 Market is pretty much all tourists,Positive
"LOCATION1 Road has plenty of restaurants and coffee shops, many of which are Israeli",Positive
"LOCATION1 SE10 ,FULL OF PUBS CLUBS AND A BIT OF LOCAL HISTORY",Positive
LOCATION1 Station is connected to both London Bridge Railway Station and victoria Stations,Positive
LOCATION1 Village is easily walkable and extremely pleasant (but probably a bit pricey for accommodation)  it's literally like a country village on your doorstep in Inner London,Positive
"LOCATION1 Village is gorgeous and expensive, parts almost feel rural",Positive
LOCATION1 Village near the common is far nicer if you can afford it,Positive
"LOCATION1 a decent neighbourhood  with plenty of great bars , a famous market (Portobello) and enough restaurants, shops and transport options to keep you happy",Positive
LOCATION1 a generally a very safe area so there is no need to be scared of travelling alone,Positive
"LOCATION1 again, good transport but depending where you go you could have Spurs fans in the area",Positive
LOCATION1 ain't cheap though,Negative
LOCATION1 also has a lot of cheap nice flats hope dis helps,Positive
"LOCATION1 also has cool , unique shops : you can easily spend a day eating , shopping , then clubbing there",Positive
LOCATION1 also has good transport links into the centre of town with the district line and a good overland rail service,Positive
LOCATION1 also has some good restaurants,Positive
"LOCATION1 and LOCATION2 ( where I live ) is a really posh area , there 's even a TV show on it",Negative
LOCATION1 and LOCATION2 are a bit further out which has advantages but it does take longer to get anywhere,Negative
"LOCATION1 and LOCATION2 are also very , very nice",Positive
LOCATION1 and LOCATION2 are both in Zone 2 and within easy reach of central London by Tube/Train/Bus,Positive
LOCATION1 and LOCATION2 are considered safe but there isn't much to do in either of them,Positive
LOCATION1 and LOCATION2 are good,Positive
"LOCATION1 and LOCATION2 are good if you want more of a London vibe , though they are slightly more dangerous",Positive
"LOCATION1 and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol",Positive
LOCATION1 and LOCATION2 are known as the Jewish Areas of London in North London,Positive
LOCATION1 and LOCATION2 are nice,Positive
LOCATION1 and LOCATION2 are probably your best bet,Positive
LOCATION1 and LOCATION2 are probably your best bet,Positive
LOCATION1 and LOCATION2 are quiet,Positive
"LOCATION1 and LOCATION2 are residential , but further out",Negative
LOCATION1 and LOCATION2 are safe enough just avoid walking around at night alone I did my PGCE at Goldsmiths,Positive
LOCATION1 and LOCATION2 are the arty areas with lots of bands and night clubs,Positive
"LOCATION1 and LOCATION2 are the less affluent areas , and are actually where you might find some racism",Negative
LOCATION1 and LOCATION2 are without doubt the coolest places to live in London at the moment with the most happening nightlife,Positive
LOCATION1 and LOCATION2 both gorgeous places to be in because they are affluent areas,Positive
LOCATION1 and LOCATION2 dont have tubes but are well connected,Positive
LOCATION1 and LOCATION2 happen to be two of my most favourite places in London,Positive
"LOCATION1 and LOCATION2, feels unsafe and people look a bit scary and dodgy",Negative
LOCATION1 and all nearby areas are very nice too,Positive
LOCATION1 and the surrounding area are the Muslim areas,Positive
"LOCATION1 and the surrounding area is becoming more popular, but I still wouldn't choose to live there",Positive
"LOCATION1 and the surrounding areas are beautiful with lots of country pubs, village greens and historic National trust houses and castles to visit",Positive
LOCATION1 area is probably my favorite part of the area as it has a village like setting,Positive
LOCATION1 area it is like cool,Positive
"LOCATION1 around Coram Fields is very central, very 'child-friendly', and very 'teen-ager-friendly' too",Positive
LOCATION1 but is proper expensive,Negative
LOCATION1 can be a nice area as well a bit of an ` up and coming ' area if you like,Positive
LOCATION1 can be fun,Positive
